1690252381.433993 server started (2242): version 3.3a, socket /tmp/tmux-1000/default, protocol 8
1690252381.434003 on Linux 6.1.21.2-microsoft-standard-WSL2 #1 SMP Sat May 27 18:20:14 EDT 2023
1690252381.434006 using libevent 2.1.12-stable (poll); ncurses 6.4
1690252381.434036 input_key_build: 0x10e003 (PasteStart) is \033[200~
1690252381.434213 input_key_build: 0x810000010e197 (M-F3[I]) is \033[1;3R
1690252381.434215 input_key_build: 0x810000010e198 (M-F4[I]) is \033[1;3S
1690252381.434216 input_key_build: 0x810000010e199 (M-F5[I]) is \033[15;3~
1690252381.434217 input_key_build: 0x810000010e19a (M-F6[I]) is \033[17;3~
1690252381.434219 input_key_build: 0x810000010e19b (M-F7[I]) is \033[18;3~
1690252381.434220 input_key_build: 0x810000010e19c (M-F8[I]) is \033[19;3~
1690252381.434221 input_key_build: 0x810000010e19d (M-F9[I]) is \033[20;3~
1690252381.434223 input_key_build: 0x810000010e19e (M-F10[I]) is \033[21;3~
1690252381.434224 input_key_build: 0x810000010e19f (M-F11[I]) is \033[23;3~
1690252381.434225 input_key_build: 0x810000010e1a0 (M-F12[I]) is \033[24;3~
1690252381.434227 input_key_build: 0x810000010e1a1 (M-IC[I]) is \033[2;3~
1690252381.434228 input_key_build: 0x810000010e1a2 (M-DC[I]) is \033[3;3~
1690252381.434229 input_key_build: 0x810000010e1a3 (M-Home[I]) is \033[1;3H
1690252381.434231 input_key_build: 0x810000010e1a4 (M-End[I]) is \033[1;3F
1690252381.434232 input_key_build: 0x810000010e1a5 (M-NPage[I]) is \033[6;3~
1690252381.434234 input_key_build: 0x810000010e1a6 (M-PPage[I]) is \033[5;3~
1690252381.434235 input_key_build: 0x810000010e1a8 (M-Up[I]) is \033[1;3A
1690252381.434236 input_key_build: 0x810000010e1a9 (M-Down[I]) is \033[1;3B
1690252381.434238 input_key_build: 0x810000010e1aa (M-Left[I]) is \033[1;3D
1690252381.434239 input_key_build: 0x810000010e1ab (M-Right[I]) is \033[1;3C
1690252381.434240 input_key_build: 0x830000010e195 (C-M-F1[I]) is \033[1;7P
1690252381.434242 input_key_build: 0x830000010e196 (C-M-F2[I]) is \033[1;7Q
1690252381.434243 input_key_build: 0x830000010e197 (C-M-F3[I]) is \033[1;7R
1690252381.434244 input_key_build: 0x830000010e198 (C-M-F4[I]) is \033[1;7S
1690252381.434246 input_key_build: 0x830000010e199 (C-M-F5[I]) is \033[15;7~
1690252381.434247 input_key_build: 0x830000010e19a (C-M-F6[I]) is \033[17;7~
1690252381.434248 input_key_build: 0x830000010e19b (C-M-F7[I]) is \033[18;7~
1690252381.434250 input_key_build: 0x830000010e19c (C-M-F8[I]) is \033[19;7~
1690252381.434251 input_key_build: 0x830000010e19d (C-M-F9[I]) is \033[20;7~
1690252381.434253 input_key_build: 0x830000010e19e (C-M-F10[I]) is \033[21;7~
1690252381.434254 input_key_build: 0x830000010e19f (C-M-F11[I]) is \033[23;7~
1690252381.434255 input_key_build: 0x830000010e1a0 (C-M-F12[I]) is \033[24;7~
1690252381.434257 input_key_build: 0x830000010e1a1 (C-M-IC[I]) is \033[2;7~
1690252381.434258 input_key_build: 0x830000010e1a2 (C-M-DC[I]) is \033[3;7~
1690252381.434260 input_key_build: 0x830000010e1a3 (C-M-Home[I]) is \033[1;7H
1690252381.434261 input_key_build: 0x830000010e1a4 (C-M-End[I]) is \033[1;7F
1690252381.434263 input_key_build: 0x830000010e1a5 (C-M-NPage[I]) is \033[6;7~
1690252381.434264 input_key_build: 0x830000010e1a6 (C-M-PPage[I]) is \033[5;7~
1690252381.434265 input_key_build: 0x830000010e1a8 (C-M-Up[I]) is \033[1;7A
1690252381.434267 input_key_build: 0x830000010e1a9 (C-M-Down[I]) is \033[1;7B
1690252381.434268 input_key_build: 0x830000010e1aa (C-M-Left[I]) is \033[1;7D
1690252381.434270 input_key_build: 0x830000010e1ab (C-M-Right[I]) is \033[1;7C
1690252381.434271 input_key_build: 0x850000010e195 (M-S-F1[I]) is \033[1;4P
1690252381.434272 input_key_build: 0x850000010e196 (M-S-F2[I]) is \033[1;4Q
1690252381.434275 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1690252381.434276 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1690252381.434278 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1690252381.434279 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1690252381.434280 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1690252381.434282 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1690252381.434283 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1690252381.434284 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1690252381.434286 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1690252381.434287 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1690252381.434289 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1690252381.434290 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1690252381.434292 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1690252381.434293 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1690252381.434294 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1690252381.434296 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1690252381.434297 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1690252381.434298 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1690252381.434300 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1690252381.434301 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1690252381.434303 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1690252381.434304 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1690252381.434305 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1690252381.434307 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1690252381.434308 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1690252381.434310 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1690252381.434311 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1690252381.434312 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1690252381.434314 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1690252381.434315 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1690252381.434317 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1690252381.434319 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1690252381.434320 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1690252381.434322 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1690252381.434323 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1690252381.434325 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1690252381.434326 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1690252381.434327 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1690252381.434329 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1690252381.434330 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1690252381.434331 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1690252381.434333 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1690252381.434341 yylex_token: bind
1690252381.434343 yylex_token: -N
1690252381.434344 yylex_token: Send the prefix key
1690252381.434346 yylex_token: C-b
1690252381.434347 yylex_token: send-prefix
1690252381.434351 cmd_parse_build_commands 0:0: bind
1690252381.434353 cmd_parse_build_commands 0:1: -N
1690252381.434354 cmd_parse_build_commands 0:2: Send the prefix key
1690252381.434355 cmd_parse_build_commands 0:3: C-b
1690252381.434357 cmd_parse_build_commands 0:4 0:0: send-prefix
1690252381.434361 cmd_parse_build_commands 0:0: send-prefix
1690252381.434366 args_parse: flags end at 1 of 1
1690252381.434368 cmd_parse_build_commands: send-prefix
1690252381.434372 args_parse: -N = Send the prefix key
1690252381.434374 args_parse: flags end at 3 of 5
1690252381.434376 args_parse: 3 = C-b (type 1)
1690252381.434378 args_parse: 4 = send-prefix (type 2)
1690252381.434386 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1690252381.434388 cmdq_get_command: [bind-key/0x556b28f269d0] group 2
1690252381.434390 cmdq_append <global>: [bind-key/0x556b28f269d0]
1690252381.434392 yylex_token: bind
1690252381.434393 yylex_token: -N
1690252381.434395 yylex_token: Rotate through the panes
1690252381.434412 yylex_token: C-o
1690252381.434414 yylex_token: rotate-window
1690252381.434416 cmd_parse_build_commands 0:0: bind
1690252381.434418 cmd_parse_build_commands 0:1: -N
1690252381.434419 cmd_parse_build_commands 0:2: Rotate through the panes
1690252381.434420 cmd_parse_build_commands 0:3: C-o
1690252381.434422 cmd_parse_build_commands 0:4 0:0: rotate-window
1690252381.434424 cmd_parse_build_commands 0:0: rotate-window
1690252381.434426 args_parse: flags end at 1 of 1
1690252381.434428 cmd_parse_build_commands: rotate-window
1690252381.434429 args_parse: -N = Rotate through the panes
1690252381.434430 args_parse: flags end at 3 of 5
1690252381.434432 args_parse: 3 = C-o (type 1)
1690252381.434433 args_parse: 4 = rotate-window (type 2)
1690252381.434437 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1690252381.434439 cmdq_get_command: [bind-key/0x556b28f27330] group 10
1690252381.434440 cmdq_append <global>: [bind-key/0x556b28f27330]
1690252381.434444 yylex_token: bind
1690252381.434445 yylex_token: -N
1690252381.434447 yylex_token: Suspend the current client
1690252381.434448 yylex_token: C-z
1690252381.434449 yylex_token: suspend-client
1690252381.434451 cmd_parse_build_commands 0:0: bind
1690252381.434452 cmd_parse_build_commands 0:1: -N
1690252381.434454 cmd_parse_build_commands 0:2: Suspend the current client
1690252381.434455 cmd_parse_build_commands 0:3: C-z
1690252381.434456 cmd_parse_build_commands 0:4 0:0: suspend-client
1690252381.434458 cmd_parse_build_commands 0:0: suspend-client
1690252381.434460 args_parse: flags end at 1 of 1
1690252381.434462 cmd_parse_build_commands: suspend-client
1690252381.434463 args_parse: -N = Suspend the current client
1690252381.434464 args_parse: flags end at 3 of 5
1690252381.434466 args_parse: 3 = C-z (type 1)
1690252381.434467 args_parse: 4 = suspend-client (type 2)
1690252381.434470 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1690252381.434472 cmdq_get_command: [bind-key/0x556b28f27c70] group 18
1690252381.434473 cmdq_append <global>: [bind-key/0x556b28f27c70]
1690252381.434475 yylex_token: bind
1690252381.434476 yylex_token: -N
1690252381.434478 yylex_token: Select next layout
1690252381.434479 yylex_token: Space
1690252381.434480 yylex_token: next-layout
1690252381.434482 cmd_parse_build_commands 0:0: bind
1690252381.434483 cmd_parse_build_commands 0:1: -N
1690252381.434484 cmd_parse_build_commands 0:2: Select next layout
1690252381.434485 cmd_parse_build_commands 0:3: Space
1690252381.434487 cmd_parse_build_commands 0:4 0:0: next-layout
1690252381.434488 cmd_parse_build_commands 0:0: next-layout
1690252381.434490 args_parse: flags end at 1 of 1
1690252381.434492 cmd_parse_build_commands: next-layout
1690252381.434493 args_parse: -N = Select next layout
1690252381.434494 args_parse: flags end at 3 of 5
1690252381.434496 args_parse: 3 = Space (type 1)
1690252381.434497 args_parse: 4 = next-layout (type 2)
1690252381.434500 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1690252381.434502 cmdq_get_command: [bind-key/0x556b28f282f0] group 26
1690252381.434503 cmdq_append <global>: [bind-key/0x556b28f282f0]
1690252381.434505 yylex_token: bind
1690252381.434507 yylex_token: -N
1690252381.434508 yylex_token: Break pane to a new window
1690252381.434509 yylex_token: !
1690252381.434511 yylex_token: break-pane
1690252381.434512 cmd_parse_build_commands 0:0: bind
1690252381.434514 cmd_parse_build_commands 0:1: -N
1690252381.434515 cmd_parse_build_commands 0:2: Break pane to a new window
1690252381.434516 cmd_parse_build_commands 0:3: !
1690252381.434519 cmd_parse_build_commands 0:4 0:0: break-pane
1690252381.434521 cmd_parse_build_commands 0:0: break-pane
1690252381.434522 args_parse: flags end at 1 of 1
1690252381.434524 cmd_parse_build_commands: break-pane
1690252381.434525 args_parse: -N = Break pane to a new window
1690252381.434527 args_parse: flags end at 3 of 5
1690252381.434528 args_parse: 3 = ! (type 1)
1690252381.434529 args_parse: 4 = break-pane (type 2)
1690252381.434532 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1690252381.434534 cmdq_get_command: [bind-key/0x556b28f28d30] group 34
1690252381.434535 cmdq_append <global>: [bind-key/0x556b28f28d30]
1690252381.434537 yylex_token: bind
1690252381.434538 yylex_token: -N
1690252381.434539 yylex_token: Split window vertically
1690252381.434541 yylex_token: "
1690252381.434542 yylex_token: split-window
1690252381.434544 cmd_parse_build_commands 0:0: bind
1690252381.434545 cmd_parse_build_commands 0:1: -N
1690252381.434546 cmd_parse_build_commands 0:2: Split window vertically
1690252381.434547 cmd_parse_build_commands 0:3: "
1690252381.434548 cmd_parse_build_commands 0:4 0:0: split-window
1690252381.434550 cmd_parse_build_commands 0:0: split-window
1690252381.434552 args_parse: flags end at 1 of 1
1690252381.434554 cmd_parse_build_commands: split-window
1690252381.434555 args_parse: -N = Split window vertically
1690252381.434556 args_parse: flags end at 3 of 5
1690252381.434558 args_parse: 3 = " (type 1)
1690252381.434559 args_parse: 4 = split-window (type 2)
1690252381.434562 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1690252381.434563 cmdq_get_command: [bind-key/0x556b28f29390] group 42
1690252381.434565 cmdq_append <global>: [bind-key/0x556b28f29390]
1690252381.434567 yylex_token: bind
1690252381.434568 yylex_token: -N
1690252381.434570 yylex_token: List all paste buffers
1690252381.434571 yylex_token: #
1690252381.434572 yylex_token: list-buffers
1690252381.434574 cmd_parse_build_commands 0:0: bind
1690252381.434575 cmd_parse_build_commands 0:1: -N
1690252381.434577 cmd_parse_build_commands 0:2: List all paste buffers
1690252381.434578 cmd_parse_build_commands 0:3: #
1690252381.434579 cmd_parse_build_commands 0:4 0:0: list-buffers
1690252381.434581 cmd_parse_build_commands 0:0: list-buffers
1690252381.434582 args_parse: flags end at 1 of 1
1690252381.434584 cmd_parse_build_commands: list-buffers
1690252381.434585 args_parse: -N = List all paste buffers
1690252381.434587 args_parse: flags end at 3 of 5
1690252381.434588 args_parse: 3 = # (type 1)
1690252381.434589 args_parse: 4 = list-buffers (type 2)
1690252381.434592 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1690252381.434594 cmdq_get_command: [bind-key/0x556b28f29df0] group 50
1690252381.434595 cmdq_append <global>: [bind-key/0x556b28f29df0]
1690252381.434596 yylex_token: bind
1690252381.434597 yylex_token: -N
1690252381.434599 yylex_token: Rename current session
1690252381.434600 yylex_token: $
1690252381.434601 yylex_token: command-prompt
1690252381.434603 yylex_token: -I#S
1690252381.434604 yylex_token: rename-session
1690252381.434605 yylex_token: --
1690252381.434606 yylex_token: %%
1690252381.434608 cmd_parse_build_commands 0:0: bind
1690252381.434610 cmd_parse_build_commands 0:1: -N
1690252381.434611 cmd_parse_build_commands 0:2: Rename current session
1690252381.434612 cmd_parse_build_commands 0:3: $
1690252381.434613 cmd_parse_build_commands 0:4 0:0: command-prompt
1690252381.434615 cmd_parse_build_commands 0:4 0:1: -I#S
1690252381.434616 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1690252381.434617 cmd_parse_build_commands 0:4 0:2 0:1: --
1690252381.434618 cmd_parse_build_commands 0:4 0:2 0:2: %%
1690252381.434620 cmd_parse_build_commands 0:0: command-prompt
1690252381.434621 cmd_parse_build_commands 0:1: -I#S
1690252381.434622 cmd_parse_build_commands 0:2 0:0: rename-session
1690252381.434623 cmd_parse_build_commands 0:2 0:1: --
1690252381.434625 cmd_parse_build_commands 0:2 0:2: %%
1690252381.434628 cmd_parse_build_commands 0:0: rename-session
1690252381.434629 cmd_parse_build_commands 0:1: --
1690252381.434630 cmd_parse_build_commands 0:2: %%
1690252381.434632 args_parse: flags end at 2 of 3
1690252381.434633 args_parse: 2 = %% (type 1)
1690252381.434635 cmd_parse_build_commands: rename-session "%%"
1690252381.434637 args_parse: -I = #S
1690252381.434638 args_parse: flags end at 2 of 3
1690252381.434640 args_parse: 2 = rename-session "%%" (type 2)
1690252381.434642 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1690252381.434644 args_parse: -N = Rename current session
1690252381.434645 args_parse: flags end at 3 of 5
1690252381.434646 args_parse: 3 = $ (type 1)
1690252381.434648 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type 2)
1690252381.434652 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1690252381.434655 cmdq_get_command: [bind-key/0x556b28f2ac30] group 58
1690252381.434656 cmdq_append <global>: [bind-key/0x556b28f2ac30]
1690252381.434658 yylex_token: bind
1690252381.434659 yylex_token: -N
1690252381.434661 yylex_token: Split window horizontally
1690252381.434662 yylex_get_word: %
1690252381.434664 yylex_token: split-window
1690252381.434665 yylex_token: -h
1690252381.434667 cmd_parse_build_commands 0:0: bind
1690252381.434668 cmd_parse_build_commands 0:1: -N
1690252381.434669 cmd_parse_build_commands 0:2: Split window horizontally
1690252381.434670 cmd_parse_build_commands 0:3: %
